company_id,sales,ebitda,net_income,assets,debt,equity,country,sector,employees,years_operating,country_risk,gdp_growth,interest_rate,ev_ebitda,p_e,ev_sales,ev,has_license,environmental_score,op_efficiency,market_share,total_assets_reported
681,136.0836032,18.09960965,1.043630973,221.8659307,40.54200998,10,Chile,Energy,1551,2,5.682786015,2.798964046,10.576175,7.842348241,23.26817608,1.865204518,132.5272642,0,,123.5851867,462.07592,227.2533981
682,43.54741144,16.42554577,6.851761152,155.3679485,58.04151283,170.8012017,Peru,Energy,1894,1,2.437250783,1.896031179,2.379504863,8.159713672,12.32624598,0.886869981,139.0870935,0,,140.0536553,477.7224048,164.218007
683,73.77398669,18.19608318,11.42955773,179.9360701,71.4552317,149.8719869,Peru,Manufacturing,489,7,2.101246899,-2.041772961,3.508780468,8.022664757,14.0575657,3.183062582,156.2912574,0,,105.7079875,471.6318097,195.2911998
684,124.4687281,33.72848475,19.83371827,236.7510411,48.46643921,159.7987467,Colombia,Manufacturing,1336,20,5.596439001,-1.693420722,3.251161596,9.352203227,12.94360038,2.894523605,324.1815204,0,,102.7998749,531.8335077,247.9965176
685,38.89360956,1,14.82475748,304.0430893,50.48374364,153.7728143,Colombia,Manufacturing,1258,43,4.195960828,2.125866874,6.030755427,7.569046568,11.64244697,3.060529285,4.981037932,0,,89.13053785,510.0790057,323.4867346
686,135.6499215,35.33433701,3.19571777,50,54.29918915,57.16164866,Chile,Finance,1128,6,5.933983545,3.507323315,11.96986901,9.125958364,5.792526453,1.545595949,326.0722112,0,,,504.9429723,55.74126328
687,87.98373009,5.760428475,29.88151933,163.1060561,34.52284061,189.018599,Mexico,Manufacturing,1381,36,6.617380189,-0.204204032,3.733579302,7.710826465,14.92626141,1.304929436,61.13425871,0,,112.5835018,625.3747619,171.960826
688,81.25895962,17.33347671,12.11820249,221.3808794,22.23823227,194.255142,Peru,Energy,565,21,4.996501945,1.762486015,3.454826496,11.64671792,8.572172031,2.553514274,212.5869368,0,,93.70249336,586.9848704,235.3198069
689,135.5479984,15.7075558,20.2031259,108.2023895,0,197.7637147,Colombia,Manufacturing,1372,46,2.935542115,-1.63485129,11.1505573,8.161427453,14.82914059,2.564102565,120.3544497,0,,96.75435106,400.937819,114.8422276
690,122.2131656,25.8855327,8.786284531,373.1169632,29.14551926,216.2603903,Peru,Retail,1625,35,5.91097018,-0.508989305,10.82050517,12.68144522,25.57885405,2.352730172,302.8059143,0,,99.4930545,477.8295163,391.0614089
691,81.95169171,4.018756481,14.26687396,136.459012,64.1943636,192.2836151,Argentina,Energy,1303,36,6.779058716,-2.837838355,2.3224037,8.704023182,12.45327452,2.210516731,37.94707465,0,,88.18343778,621.3231837,145.2373643
692,157.9664902,24.62172666,16.71574804,195.8707313,28.91265686,121.2979412,Peru,Retail,1450,8,4.901156435,3.146207582,9.517059602,7.572645659,15.97387003,4.210775778,194.4372928,0,,98.50041482,471.2704985,212.8974249
693,45.94683362,40.24309623,19.74555769,255.6022097,42.86578888,145.0414206,Mexico,Energy,1359,4,5.409987236,0.208078558,8.554657015,6.201104047,19.53324193,2.926025012,238.659382,0,,,604.3872993,270.746065
694,130.7967803,6.368259954,18.45894644,140.8715211,63.99293862,156.3787407,Mexico,Technology,1211,43,3.687373475,3.529004589,9.677408099,5.114222852,16.40145646,4.470678391,32.48080536,0,,110.9767177,478.6836593,149.0049528
695,129.6550629,21.89706168,16.977576,50,65.62068489,157.5389614,Peru,Energy,1551,16,3.907638473,2.666983968,6.945024548,6.017115431,16.46242094,3.768965025,129.1201571,0,63.44318208,147.0354368,488.3001215,48.11274709
696,84.52267803,13.38017822,7.47930615,157.1345473,17.61401444,219.8752359,Argentina,Energy,664,3,5.673272489,3.629954126,11.91379218,6.240787382,13.18798783,4.203270926,84.54571063,0,,88.9591277,543.178568,172.0706504
697,116.3066511,24.25887206,5.426031664,302.9440556,79.91178069,195.0568127,Mexico,Retail,1080,7,6.638855492,-0.714730643,2.438470187,8.789640041,13.84061012,1.425537234,207.7797903,0,,107.4767429,495.4896412,311.0560157
698,37.44432118,20.19147777,12.66086008,166.3104873,83.82050268,295.4140408,Colombia,Retail,725,2,5.144941936,-1.519130157,4.343715864,6.947669258,10.19994739,3.093170991,153.1888194,0,,,,166.0956963
699,146.201351,13.58513091,17.46502458,115.3565699,16.10450428,304.4528286,Peru,Energy,1492,1,5.949239542,4.775245461,5.96545987,8.373854105,19.23022504,2.068234511,115.239593,0,,125.6043055,578.747435,122.9817018
700,90.75489318,24.87872285,8.218234394,292.567221,25.28489391,155.5754708,Argentina,Energy,1545,1,2.858175087,2.738622296,6.497779416,10.56395672,6.292541717,0.836613289,254.0275827,1,,94.71357023,537.9400467,302.791781
701,73.86384897,38.0434811,18.52137573,166.9225104,85.73272049,10,Colombia,Finance,469,38,3.059795451,3.672338143,11.21367403,7.824383297,19.85544169,3.99600317,306.8413996,0,,63.93365493,507.0766066,180.7141309
702,152.4504613,18.09096208,21.62093396,148.9839186,45.59439436,236.5782726,Peru,Technology,1950,7,4.660173434,-2.89493301,7.600043641,12.1583134,7.981508076,2.206307474,207.3137107,0,,105.344639,583.6763421,148.0145864
703,64.78281547,27.19757942,2.669432647,214.945609,0,112.1736563,Argentina,Technology,325,24,2.882770961,-0.164307038,2.451109955,5.648378039,19.81303637,1.44489837,166.4671541,0,,102.5725738,543.8343738,230.5019218
704,29.57693518,7.067270421,3.30463437,277.075021,8.009554858,93.89612547,Colombia,Manufacturing,1634,5,5.174975351,2.942533525,6.078629634,7.698832903,13.23091237,2.085436137,64.3203283,0,,93.08667251,463.3228418,295.0336817
705,22.16854132,10.43563623,8.876999529,438.1713532,42.51891124,122.1088308,Mexico,Energy,657,21,3.458265927,-2.376137336,6.164904124,6.921374153,8.840656559,1.703775877,86.12669584,0,,97.32975754,,460.6700007
706,130.3004976,24.72406278,12.46090135,282.7236108,15.10872049,118.7349867,Peru,Energy,620,28,5.957663093,1.538719437,11.65490938,9.873013212,17.89649323,1.806302032,242.5185347,0,,102.8736089,532.1182796,286.3619331
707,35.97853238,34.84116029,5.80346389,315.9839966,37.59728688,192.8588867,Peru,Energy,1816,18,6.040551733,0.43258214,7.99197091,4,19.64383768,2.27839661,134.4035013,0,48.161307,107.2352398,489.3161616,323.1666809
708,187.7397091,23.55613349,20.81762143,149.4033801,50.97188641,40.83949546,Mexico,Energy,1762,24,4.318937279,-2.859067943,8.356510712,5.113769422,12.80960676,4.230815193,121.3008527,0,,106.3961942,398.9591208,158.0732255
709,10,16.86941969,13.39253489,97.4131894,93.86763812,74.55954779,Chile,Technology,139,32,2.904053175,-1.112195383,9.132530313,7.785306355,18.60305274,1.833682783,130.4892325,1,,95.64628681,431.121181,101.1198889
710,184.8228184,19.99291405,10.31557639,206.233135,41.28638251,174.0210988,Colombia,Retail,331,45,5.233874805,-0.721664087,9.700393157,11.10275544,5,4.159270664,215.4490725,0,,107.6855767,585.0067455,220.1814431
711,110.5508734,7.49592266,-1.487276191,210.7169915,82.17625399,193.6060821,Mexico,Finance,1621,33,6.963935091,-2.105120429,8.350510702,8.451683668,8.397018551,3.348836796,57.81693398,0,,94.29938303,586.9832626,220.9117596
712,95.16434441,26.04515326,-0.526526531,92.14872586,92.86280486,194.9079151,Peru,Retail,1244,10,5.11295449,2.052295278,4.371943511,5.296905091,21.46204465,2.896271564,134.2949765,0,,112.84051,504.2642034,95.980259
713,72.75404566,28.82333062,12.248074,182.470547,93.02929008,94.90746047,Colombia,Retail,687,9,2.178873454,-1.06081699,10.74045914,5.605666815,13.88165363,3.248120032,149.8739511,0,51.71509548,87.45114329,411.4877912,179.4624865
714,119.9568057,15.47909667,-5,239.9317602,58.5426378,81.52140455,Colombia,Technology,860,49,2.086469879,-0.779044003,9.321198004,11.34597941,5.688933368,2.513655664,182.405145,0,,101.4611638,445.6512373,256.0405097
715,98.11826488,15.29957852,18.10109928,236.0393395,0,114.5355616,Chile,Finance,1428,33,3.601809852,4.185908786,9.418704851,6.757730402,11.5056691,3.786050104,102.8674555,0,,67.52522836,418.8115824,244.5955756
716,155.1650941,22.6587823,8.734769245,250.4287853,63.82474596,166.7910927,Peru,Energy,1277,33,2.978919034,0.736984742,11.96556739,6.114073255,10.38299764,3.066980263,135.4536701,0,48.71973132,92.60179061,416.994437,260.959195
717,105.7113824,15.63280264,35.94474376,229.096473,81.45199663,253.9834158,Argentina,Technology,1362,7,6.065256036,0.137025176,10.02526535,10.95474512,14.17019134,0.835334015,160.1498268,0,,111.3497744,601.3401184,235.2024014
718,107.5150881,19.33867385,28.46333,149.2991341,47.56798684,10,Chile,Technology,917,4,6.224028335,2.790968307,10.29151403,10.02219401,13.14624508,2.796251932,182.2122115,0,,79.32530267,602.9958954,149.0620355
719,81.81938939,40.99721789,8.548407446,148.6099373,102.3375161,134.548987,Chile,Finance,511,28,3.293093857,4.276910375,11.51405516,10.54811929,15.89465864,3.283973143,451.8026852,0,,93.59799047,443.9576423,163.4011233
720,97.15271881,17.52974299,9.14930398,80.1048602,75.79500684,56.71250913,Argentina,Manufacturing,1682,23,3.628223885,-2.79970931,3.511339998,6.099916239,14.65266974,2.210998781,100.6573893,0,,51.898609,,88.08754169
721,115.3900884,16.41659848,17.96465211,378.4775039,67.04820131,34.34301259,Argentina,Technology,799,32,3.181234839,0.585910772,6.977273765,4.949788718,21.79869628,2.626255873,87.36397788,0,,72.63851783,435.760192,401.461357
722,14.49158037,13.52458194,23.62538088,201.3450365,82.59142134,217.6869652,Chile,Retail,1246,44,6.541912737,1.886250849,7.805670236,8.266332979,17.122743,1.887142005,113.4250424,0,,77.87050888,499.2380977,210.3297352
723,32.59072889,27.44191971,-3.104232459,177.5146944,60.00109554,188.1237202,Colombia,Retail,350,16,4.513246673,-0.451495215,5.292757292,8.670252266,17.28835806,1.122374344,210.176482,0,,102.035021,581.9651942,177.7008169
724,137.1632047,18.18775827,-4.291003723,107.1207919,0,181.4603461,Mexico,Energy,649,46,5.28068522,3.179261777,10.39403344,8.729203607,20.82578562,0.949623129,176.6891533,0,,106.6681802,553.9359525,122.9870552
725,108.5432719,13.50626962,5.023721556,493.5657902,35.02583146,214.4718088,Mexico,Technology,1984,10,4.077410433,4.771816562,9.624196216,10.95636787,13.05615625,0.962932013,154.8204983,0,,98.87888868,540.4331383,520.3555379
726,90.80083318,33.21304032,14.66190067,92.66719678,85.91504082,116.4196772,Chile,Energy,1936,14,5.155070968,4.54741893,9.208830745,4.53246582,8.690612783,3.169044742,142.8602685,0,,92.34813234,490.2910131,97.98450262
727,100.9216967,34.19603005,13.97498872,157.1152074,25.7722598,119.7153739,Colombia,Technology,578,39,3.929276884,-0.872139685,11.9714944,9.719390103,21.03485162,0.5,332.0808909,0,,92.41796503,563.0983558,163.1753027
728,117.3790853,13.99576434,18.55817164,241.5836836,43.29582484,303.0011432,Argentina,Finance,189,36,3.698392189,-1.189293773,4.593813734,5.806749912,15.67920874,1.833520073,69.77806969,0,,114.320915,532.3334373,243.4400865
729,73.01201598,1.334600486,0.402419773,260.0212966,18.65491058,132.7400262,Chile,Technology,1839,34,5.172400366,4.659924248,9.354572517,9.711470642,15.69675604,1.734346715,31.22313823,0,,104.2563969,520.1957791,278.7301551
730,61.08476373,30.0751369,-5,295.7932055,103.5176779,201.4592479,Peru,Manufacturing,327,24,4.95531039,0.669027899,7.514044749,7.050086591,11.83335039,2.217840464,202.9557423,0,,93.32108807,494.2295331,305.2943483
731,109.7922628,13.15370174,16.86411356,380.7608508,100.4447737,150.4467079,Colombia,Retail,712,18,3.467639771,-1.333618215,5.129891825,6.372056408,11.91572333,0.64356845,78.58528951,0,,125.8659899,515.918647,402.5317391
732,51.08136112,27.90625599,3.374429816,250.6157655,23.48393315,20.62190289,Peru,Finance,560,16,2.746742252,2.655975709,3.605868707,6.780194586,19.23361169,2.903888095,181.914235,0,,138.9995008,514.4125789,267.0007236
733,120.4126378,1,-5,94.39692,54.41894001,10,Peru,Retail,1419,41,3.842883469,-0.724637409,10.95883837,5.108779598,19.92327899,1.226838606,5.912573601,0,,75.085151,472.9284177,100.7875541
734,14.87081979,28.92597338,11.16050997,174.3054875,29.58517857,109.4711046,Chile,Energy,1919,37,4.075988196,-0.862024199,7.954554827,8.08085788,18.91911703,3.632405541,247.4498449,0,,110.4502014,461.2541733,185.3706296
735,151.4577819,7.888280707,16.34540551,230.7832373,68.44833917,223.9270876,Colombia,Finance,1213,41,5.143421667,4.033992345,10.24933838,6.454653219,18.96480803,1.878234312,68.80986095,0,,161.7977922,450.154652,249.0529979
736,123.6298741,27.30764119,9.023542943,406.8226042,65.29049232,205.180416,Peru,Manufacturing,163,25,6.572643818,-1.700166773,7.45344984,9.572596462,17.84514769,2.404386977,257.415068,0,,105.6041108,,423.2016573
737,112.8014867,20.14273068,6.337212911,60.21945216,74.35116715,213.9854015,Colombia,Retail,629,8,2.180923988,-2.484856428,4.199770807,9.280112162,15.65761365,2.503773857,190.7093898,0,45.78522253,102.3088527,490.5948562,64.05293772
738,149.1345492,10.46060581,8.725102143,320.2576505,59.95755343,80.90676747,Mexico,Technology,1580,24,3.218305063,-0.846508479,5.375488131,11.37631411,14.12310158,2.744241053,119.8221915,0,,98.8853212,482.3657551,335.145006
739,183.2737222,15.92963687,7.035337901,217.991437,138.0621862,263.1110743,Peru,Technology,1439,20,2.968579711,1.855563303,5.815388425,8.732654967,21.05161925,2.537014377,129.2919299,0,,109.8036303,468.9633127,219.6931836
740,150.7185033,26.86318457,-0.784376896,283.7830535,19.16228705,82.45746899,Peru,Technology,740,48,4.511472043,-2.015297173,11.72934813,9.041355534,13.13139565,2.072889451,267.1051582,0,,115.0979833,465.2609263,299.4038728
741,10,21.05894453,4.282554584,189.8005283,0,164.8977079,Colombia,Finance,686,30,4.148504035,0.772757378,2.056332784,10.80019962,16.84989607,2.843048531,241.0684004,0,,75.10466252,514.5940013,205.5468077
742,36.02115166,25.8441298,14.17023924,115.756737,38.20729398,149.2753397,Mexico,Manufacturing,1470,20,5.645188119,2.018696883,11.85666023,6.744674608,10.97993501,2.96614713,176.2014046,0,45.85627338,99.47032743,568.8803724,128.4262446
743,68.75907112,39.76440585,12.57342833,275.0872779,2.960352033,137.8288326,Peru,Manufacturing,1898,18,3.212079563,3.789895941,11.80461635,5.023483574,11.70350482,1.734865333,215.5746005,0,,54.61004271,499.4542159,298.1290279
744,101.3045525,4.357583883,11.34447845,265.4431027,5.2261319,243.7014497,Chile,Manufacturing,872,4,4.972491829,-1.16104327,11.96150791,8.400188118,13.81922716,2.926367819,48.72559148,0,,95.81366767,496.18346,269.8466622
745,125.882951,36.17212575,2.038812145,297.2056966,19.96056037,100.6422636,Colombia,Retail,1923,48,6.419286318,3.538770587,6.765881789,5.154733062,10.98030812,3.691720302,187.2762659,0,,81.94622812,453.2556654,320.2091199
746,63.71280934,21.04355938,8.547974703,198.6695365,22.33433284,55.5276321,Colombia,Finance,924,36,6.5533887,-1.120749911,11.6380897,12.90787735,18.98925913,3.205894196,274.8873194,0,44.46031451,106.7835516,488.8465094,209.5272121
747,109.3383382,11.01215952,-5,140.0177977,21.36145694,151.399684,Peru,Technology,1997,6,6.793923024,2.41413233,5.955991818,10.91099658,8.259828742,3.432375242,135.2748963,0,,66.87238946,559.516817,155.0215001
748,62.23085338,6.696863743,11.42781331,50,65.54656851,122.0121286,Mexico,Retail,1943,3,5.86630576,0.445388572,2.262944407,12.32795267,15.49614812,2.671920849,73.09708342,0,,89.75365379,551.8730552,50.52608795
749,69.42410985,18.10879609,21.43086166,281.9373268,34.81432817,386.4168043,Peru,Manufacturing,1818,18,6.529939531,-2.082550061,4.243471864,8.124893953,15.66254048,1.563849554,163.8689548,0,,119.330885,548.3986872,293.3801908
750,29.66694516,29.21650112,-1.793057056,242.3889482,44.61456275,197.3555234,Argentina,Technology,989,47,3.17265436,2.714107703,11.45296245,9.101147187,5.946002108,1.69035554,263.6525514,0,,86.47333697,546.7934415,248.4320328
751,53.83833769,18.7245088,5.312578613,103.4217367,76.82698324,121.3461597,Peru,Finance,1732,40,2.987904722,-1.257899052,2.137646933,7.081049136,12.7948809,2.819887968,147.8359343,0,,61.90128445,521.8366278,112.4727114
752,32.41576972,35.1115493,12.63285423,146.1426327,27.01032426,76.07219016,Argentina,Energy,991,18,2.032440419,-1.587012592,7.459941354,9.765849611,16.27849769,3.442763725,342.8418441,0,,105.1506631,520.0603582,156.0221447
753,51.20633735,5.488243099,20.02274108,153.3241188,42.06362304,18.37981126,Chile,Manufacturing,1184,23,5.534221787,-0.133416571,2.756015889,5.568913576,17.14363997,5.285911914,33.93961373,0,,88.26942014,512.2375163,155.4052769
754,152.6820898,19.87911052,6.41420307,51.7015568,60.97279958,78.234664,Colombia,Manufacturing,1948,35,6.687335939,2.226321958,4.863965784,4,13.97846396,3.481821944,79.17335852,0,,96.28229128,479.155736,43.46595081
755,52.53005556,7.476065556,4.461997366,118.2317603,0,158.045924,Colombia,Manufacturing,407,6,2.934676725,-1.12802817,2.880928507,6.418578761,18.38444102,1.329564243,42.66727936,0,54.8892724,85.40260827,504.1849699,126.2195745
756,231.6191032,23.63631883,-5,86.61696432,0,249.9130056,Mexico,Manufacturing,1311,26,5.184717877,-1.53070769,10.59528621,5.089053049,14.45341871,1.732727428,117.5859314,0,,139.4879349,510.7799842,93.59366437
757,124.665895,28.8688739,10.82750503,158.7520988,60.38351986,228.51824,Peru,Technology,52,21,5.732298796,-2.920370994,7.910707096,10.95585347,15.06826456,4.778517316,330.0742664,0,,68.83854528,531.6584302,161.7549462
758,109.2418062,15.79238206,26.33660832,126.1302502,64.76042842,166.0366382,Chile,Finance,1796,24,6.638071176,0.773144777,11.02106466,11.63135491,16.25826934,2.285611068,160.5451608,0,,156.6699122,505.0128244,126.4976206
759,57.08211099,1,12.2188677,50,111.926604,127.3782634,Argentina,Retail,453,15,5.23430112,0.429164555,8.883531995,5.194141855,19.63499814,2.547514635,-7.195517593,0,,92.18726938,605.258069,55.7793409
760,135.015494,21.98948147,9.821768167,402.2590231,54.74284628,168.8168649,Mexico,Technology,74,27,6.851468664,-1.129058051,11.71029131,10.58343122,11.62140999,1.53958308,225.4694475,0,,103.6689315,439.5093901,431.6539427
761,71.21810869,24.36738552,12.57665849,325.2540731,74.59219152,113.6953402,Chile,Finance,1916,32,3.723365705,-2.570782688,7.098776548,9.902769967,12.56589064,4.065103406,230.5211656,0,,88.50407165,537.723785,339.0418258
762,106.1004907,24.04294755,9.911263968,122.0980578,44.13582069,270.2854797,Chile,Retail,558,12,3.749642669,0.434046997,8.387105818,4.860446631,11.65551754,3.000333207,131.9592595,0,,,497.9378147,123.8047661
763,228.0042269,32.35782192,3.495885022,227.2421397,58.91681665,136.7566873,Argentina,Manufacturing,745,5,4.71506255,3.305640889,7.763088199,7.219464938,13.33901142,1.725398652,246.1829306,0,59.70804853,84.30340193,500.1073141,240.098539
764,95.19700501,9.289463204,16.58623933,241.746509,100.0177053,143.9563499,Argentina,Finance,1538,7,3.917509406,2.722257051,6.842604294,6.839672556,22.13117129,1.506174711,69.45720462,0,,112.0251592,459.3712109,257.0100998
765,157.4636663,26.80216105,11.80609218,319.1085855,0,10,Colombia,Manufacturing,110,22,2.007128641,3.886359119,10.45959365,9.495990797,17.8636266,2.807203946,248.135034,0,,71.78400613,550.9671634,333.2425643
766,64.84117874,31.92507512,10.14090602,118.1394973,62.40848773,136.3195607,Peru,Finance,1581,27,5.658860125,-2.923338498,8.445251357,5.542441298,9.344551274,2.544206175,190.2933735,0,,107.2821709,532.6420767,134.1719276
767,98.25057548,2.21412416,2.197071782,309.2106784,114.0676019,208.5538897,Mexico,Energy,172,15,5.758585207,4.731354534,10.01312265,7.802254749,11.99776517,3.332110217,1.393861481,0,,56.3101453,541.6818698,329.1796379
768,188.5400318,23.19651826,20.42806346,145.2094696,58.46102658,75.25941961,Peru,Manufacturing,1570,39,5.734873023,-0.268701979,9.863639366,6.628130992,16.86383612,3.046968473,175.169388,0,,105.4705754,508.4622702,150.5635895
769,68.65164711,14.95820169,15.31762196,66.41375958,99.5171889,97.44957659,Mexico,Manufacturing,104,45,3.725103333,4.923182369,3.910451607,8.946682367,10.4674611,2.235519651,126.9799813,0,,116.9828521,483.7552593,61.7720327
770,190.6224279,19.18477327,5.576633301,272.4136559,31.12363551,205.4897712,Chile,Manufacturing,1236,35,4.611447367,-0.979044315,8.501635325,7.566415937,11.3732998,1.956198405,142.539622,0,,74.50961785,496.6719226,292.6314477
771,135.3875968,23.47676484,18.01459883,329.0758424,49.03857518,46.63399435,Argentina,Technology,1023,26,3.799867591,0.772291101,3.996480192,6.929508592,21.72479833,2.340057852,158.3890051,0,,113.574852,521.6732825,351.4892907
772,71.87666121,15.12771436,6.019433293,458.7908974,51.00574107,224.0460705,Argentina,Retail,1772,23,2.080182,-0.168578587,7.833204782,7.573406849,11.93312186,1.949319153,103.8372614,0,,,399.7211914,480.2166779
773,131.620387,13.24291921,3.74397206,80.02747349,0,112.7499277,Chile,Manufacturing,1112,13,4.812244706,-0.15391428,8.774346844,12.07208567,19.77333408,2.369804467,179.1207864,0,,131.9685291,543.6466434,85.78172445
774,148.6277225,20.34152417,3.92237506,269.8919685,14.95466516,122.8002246,Chile,Manufacturing,1770,26,2.61880333,3.73825679,11.97235072,7.166200728,21.27661595,2.516440929,153.6603917,0,,82.89587235,621.3096407,282.6342174
775,131.0904981,9.127540611,-4.168548425,159.0198756,17.09374762,71.32851164,Mexico,Technology,1156,3,2.40020662,2.971351518,2.305419781,5.917989563,11.33268954,1.602069107,66.1713955,0,,,524.0167523,169.5738638
776,21.48876401,9.141748711,13.77233904,278.3358711,74.66198234,176.4632382,Chile,Technology,1780,29,5.777495343,4.937211482,2.912423941,9.166867138,10.55018722,3.130679862,71.56450313,0,,52.18435691,485.9536688,287.1279169
777,63.64314121,26.79373283,-4.649159027,52.95104488,76.16459317,322.191039,Mexico,Energy,595,2,2.047531012,1.908117462,2.770266964,7.712950661,13.61933957,2.129572286,208.4681176,0,,93.40992399,491.9382373,49.76100152
778,87.62406822,8.512059648,0.17244935,73.72302243,59.72109328,204.7048068,Peru,Finance,162,28,6.795042218,0.706052835,5.983612863,5.169532138,9.556861397,1.65811565,49.21365281,0,,66.02860579,535.3771175,81.46349222
779,96.27832854,26.66312501,-5,122.4125177,74.72308691,89.50003166,Argentina,Manufacturing,474,23,4.576276821,-2.279409096,10.21588361,12.46299267,15.60516939,2.148392572,335.0098968,0,,137.0210835,487.0855668,133.2212178
780,131.0336049,24.62591293,9.311442458,207.8964046,45.07551762,229.493441,Argentina,Finance,967,36,6.915082154,4.972491356,10.44056333,7.295042109,13.97174044,2.742258157,168.0433373,0,,94.76598012,,215.8372647
781,108.88505,2.741932712,8.797436318,135.8918733,86.05795009,127.8324318,Argentina,Technology,279,49,2.289987862,1.412245223,9.369795957,7.244261092,16.80290008,2.5830382,30.61827667,0,,96.56629845,491.2929641,138.9408616
782,33.23278206,13.22435348,7.386430295,265.9054344,50.26365328,246.2139487,Peru,Technology,1356,6,4.917647744,2.603819758,10.96878242,8.319670704,21.98471728,2.922118115,111.237767,0,,108.864762,585.7091733,284.9385384
783,119.0098926,31.94109403,1.659378443,302.6894618,51.73592142,206.4673482,Peru,Energy,966,11,3.74663518,0.253939098,5.228599442,11.46023354,19.0874249,3.398346125,356.5027567,0,62.27803433,99.90389627,584.3298068,314.2476223
784,130.5292873,10.18834469,0.622129973,259.9577541,42.032221,10,Colombia,Retail,1360,38,6.217412464,1.381725665,2.881546443,4.640509347,17.44619888,3.804940204,28.72660336,0,,88.12476887,483.4915166,273.2326981
785,127.9895224,15.35595738,13.71495891,361.878764,70.53351433,79.71442569,Mexico,Technology,204,34,3.806113676,4.540621855,2.58153028,8.551971699,5.169757935,2.785486163,137.390378,0,,74.86705499,495.9488082,379.6156273
786,154.0390363,24.62060893,5.595584546,241.5826629,37.3640355,216.1069656,Mexico,Manufacturing,214,17,3.302437895,-1.668644497,10.5213272,12.17454432,17.21687991,1.430597613,324.2492521,0,,103.370268,498.8815569,246.3272664
787,141.6961077,27.83390509,12.53086657,78.31032897,79.29294132,160.6160091,Colombia,Energy,1011,3,6.287765635,-0.661019325,9.304362944,8.257457361,23.6131383,2.230889197,219.6847418,0,,107.5766727,499.5516837,83.18641675
788,122.959004,17.48461114,2.918010511,336.3376514,16.03552578,78.33708366,Argentina,Retail,1255,44,3.873265458,-1.783522178,8.98615306,5.529332041,5,1.495681616,98.38269111,0,,113.9075447,452.6285477,353.6265687
789,96.49171443,14.02489805,11.44850194,139.4843764,17.03251236,105.6487339,Mexico,Energy,1312,46,2.084166599,3.33772723,5.396763385,6.763206294,18.44691271,4.196854074,105.9582516,0,,138.254537,445.6369658,148.2595517
790,16.95195332,34.22369862,20.4262243,291.04185,70.62280265,16.56343659,Mexico,Technology,698,34,3.951445504,-2.503637917,5.799051886,8.41376506,14.20320713,4.487400883,275.253637,0,,56.52462191,562.4878786,306.3850968
791,121.480911,37.38899664,14.6893264,357.3734217,47.34367356,143.8138699,Argentina,Retail,1412,22,5.272611345,-2.346946801,11.58113529,10.66160783,10.75102498,3.150311197,393.8272517,0,,98.64565605,554.4893507,385.9205298
792,110.3843844,29.78858051,6.700689454,245.6688011,36.38325752,304.7482808,Chile,Finance,987,29,3.271797694,-0.612047098,2.638047441,7.321328311,19.00564292,3.358458843,209.49039,0,,123.8347567,553.6260357,263.7606323
793,113.5789419,20.85318143,12.05759176,50.38411868,76.70173197,206.3453374,Chile,Retail,561,29,4.159937962,1.113505447,9.737317369,9.653303595,23.5485295,2.750943193,211.1488582,0,46.32682353,97.50955151,,53.09736962
794,36.16257121,11.91734278,8.074678604,108.1787833,31.78215758,303.3291901,Colombia,Manufacturing,981,5,2.283575691,0.250198404,5.096333237,5.129262346,18.87615364,2.866055915,74.3824033,0,,,594.6005885,114.2389179
795,45.94717298,11.69555593,10.06304148,332.2744467,43.99396237,211.7677963,Peru,Finance,315,10,4.940463958,-2.641469515,2.390546184,5.112563261,13.14404024,0.902545782,61.38463223,0,,74.1792085,498.8765512,357.7062651
796,152.6576427,25.22514105,7.395111583,183.0877314,91.9768385,221.923554,Mexico,Finance,236,10,5.781474619,4.659932463,9.425701107,7.034398623,10.28265088,2.426067635,169.0263568,0,,106.571397,543.1438087,196.5575569
797,98.02224231,24.18398221,8.685318353,207.9573535,96.17427037,288.1855081,Mexico,Manufacturing,1113,9,4.066562807,4.622956163,5.309118857,10.87605744,15.72313817,1.618846938,258.5984703,0,,105.8439459,430.5688993,212.2102069
798,134.0750349,34.01598593,11.69674682,275.8824416,97.17194631,176.4084282,Colombia,Finance,1895,21,4.101163164,-0.765149414,9.221475187,8.137749279,19.36584646,2.781356538,270.5085798,0,,113.450394,488.5132334,294.4213048
799,101.4159188,26.50450093,2.053130403,269.6322862,41.53622669,136.8940875,Colombia,Technology,1566,13,2.441412493,2.852204922,9.076543831,8.579622391,13.06473487,2.440390155,217.625921,0,61.99336781,84.37982113,492.2089472,289.3279059
800,101.487807,4.969196982,1.872969384,227.8799812,86.92108715,222.2860262,Mexico,Retail,1752,10,3.009704323,1.628603291,7.347868754,8.556159191,13.54808504,4.446821962,41.49685843,0,,105.1976647,,247.3625657
801,146.9141903,30.51947618,-1.108340431,179.1331629,21.53141517,251.7688166,Argentina,Retail,440,38,2.773376516,-1.10018644,9.773731292,10.21841597,29.11000125,3.416627689,317.6089675,0,,81.08273384,433.7250516,186.0823626
802,74.19776359,10.01939373,-2.802168836,168.7331554,22.79291376,116.402475,Argentina,Manufacturing,1333,11,4.408438843,-0.902627586,7.810383242,6.779558615,20.39325973,2.784511983,72.8296415,0,,105.1991599,535.1940464,174.7975607
